graph_id,split
grafo3407.34,train
grafo3408.62,train
grafo3409.57,train
grafo341.30,train
grafo3410.48,train
grafo3411.52,train
grafo3412.46,train
grafo3413.36,train
grafo3414.36,train
grafo3415.49,train
grafo3416.38,train
grafo3417.38,train
grafo3418.49,train
grafo3419.44,train
grafo342.16,train
grafo3420.41,train
grafo3421.38,train
grafo3422.59,train
grafo3423.54,train
grafo3424.46,train
grafo3425.41,train
grafo3426.53,train
grafo3427.56,train
grafo3428.57,train
grafo3429.43,train
grafo343.14,train
grafo3430.39,train
grafo3431.58,train
grafo3432.44,train
grafo3433.37,train
grafo3434.45,train
grafo3435.99,train
grafo3436.57,train
grafo3437.38,train
grafo3438.36,train
grafo3439.42,train
grafo344.36,train
grafo3440.55,train
grafo3441.53,train
grafo3442.52,train
grafo3443.51,train
grafo3444.41,train
grafo3445.37,train
grafo3446.46,train
grafo3447.35,train
grafo3448.58,train
grafo3449.44,train
grafo345.14,train
grafo3450.43,train
grafo3451.43,train
grafo3452.41,train
grafo3453.56,train
grafo3454.39,train
grafo3455.52,train
grafo3456.40,train
grafo3457.38,train
grafo3458.53,train
grafo3459.43,train
grafo346.19,train
grafo3460.54,train
grafo3461.37,train
grafo3462.42,train
grafo3463.58,train
grafo3464.93,train
grafo3465.60,train
grafo3466.56,train
grafo3467.53,train
grafo3468.44,train
grafo3469.47,train
grafo347.13,train
grafo3470.41,train
grafo3471.40,train
grafo3472.92,train
grafo3473.57,train
grafo3474.39,train
grafo3475.53,train
grafo3476.42,train
grafo3477.57,train
grafo3478.45,train
grafo3479.56,train
grafo348.20,train
grafo3480.35,train
grafo3481.97,train
grafo3482.98,train
grafo3483.35,train
grafo3484.51,train
grafo3485.38,train
grafo3486.53,train
grafo3487.55,train
grafo3488.36,train
grafo3489.63,train
grafo349.13,train
grafo3490.52,train
grafo3491.43,train
grafo3492.51,train
grafo3493.46,train
grafo3494.39,train
grafo3495.42,train
grafo3496.54,train
grafo3497.37,train
grafo3498.41,train
grafo3499.35,train
grafo350.21,train
grafo3500.64,train
grafo3501.44,train
grafo3502.58,train
grafo3503.57,train
grafo3504.35,train
grafo3505.43,train
grafo3506.34,train
grafo3507.51,train
grafo3508.42,train
grafo3509.45,train
grafo351.13,train
grafo3510.96,train
grafo3511.54,train
grafo3512.33,train
grafo3513.43,train
grafo3514.35,train
grafo3515.43,train
grafo3516.44,train
grafo3517.55,train
grafo3518.36,train
grafo3519.40,train
grafo352.12,train
grafo3520.40,train
grafo3521.40,train
grafo3522.37,train
grafo3523.59,train
grafo3524.38,train
grafo3525.40,train
grafo3526.49,train
grafo3527.41,train
grafo3528.45,train
grafo3529.42,train
grafo353.13,train
grafo3530.33,train
grafo3531.54,train
grafo3532.99,train
grafo3533.37,train
grafo3534.41,train
grafo3535.56,train
grafo3536.60,train
grafo3537.40,train
grafo3538.40,train
grafo3539.40,train
grafo354.12,train
grafo3540.38,train
grafo3541.55,train
grafo3542.40,train
grafo3543.72,train
grafo3544.42,train
grafo3545.58,train
grafo3546.36,train
grafo3547.37,train
grafo3548.42,train
grafo3549.40,train
grafo355.14,train
grafo3550.53,train
grafo3551.39,train
grafo3552.44,train
grafo3553.46,train
grafo3554.37,train
grafo3555.40,train
grafo3556.61,train
grafo3557.64,train
grafo3558.39,train
grafo3559.48,train
grafo356.19,train
grafo3560.36,train
grafo3561.48,train
grafo3562.40,train
grafo3563.36,train
grafo3564.61,train
grafo3565.42,train
grafo3566.36,train
grafo3567.52,train
grafo3568.55,train
grafo3569.56,train
grafo357.14,train
grafo3570.55,train
grafo3571.42,train
grafo3572.53,train
grafo3573.43,train
grafo3574.36,train
grafo3575.41,train
grafo3576.37,train
grafo3577.40,train
grafo3578.58,train
grafo3579.52,train
grafo358.30,train
grafo3580.44,train
grafo3581.61,train
grafo3582.41,train
grafo3583.47,train
grafo3584.56,train
grafo3585.39,train
grafo3586.36,train
grafo3587.36,train
grafo3588.36,train
grafo3589.56,train
grafo359.30,train
grafo3590.53,train
grafo3591.57,train
grafo3592.44,train
grafo3593.44,train
grafo3594.42,train
grafo3595.39,train
grafo3596.37,train
grafo3597.49,train
grafo3598.55,train
grafo3599.56,train
grafo360.17,train
grafo3600.43,train
grafo3601.44,train
grafo3602.44,train
grafo3603.44,train
grafo3604.37,train
grafo3605.35,train
grafo3606.46,train
grafo3607.56,train
grafo3608.42,train
grafo3609.42,train
grafo361.13,train
grafo3610.57,train
grafo3611.53,train
grafo3612.37,train
grafo3613.41,train
grafo3614.54,train
grafo3615.44,train
grafo3616.51,train
grafo3617.39,train
grafo3618.38,train
grafo3619.33,train
grafo362.19,train
grafo3620.38,train
grafo3621.40,train
grafo3622.36,train
grafo3623.39,train
grafo3624.44,train
grafo3625.55,train
grafo3626.49,train
grafo3627.37,train
grafo3628.52,train
grafo3629.42,train
grafo363.10,train
grafo3630.54,train
grafo3631.35,train
grafo3632.56,train
grafo3633.38,train
grafo3634.40,train
grafo3635.54,train
grafo3636.46,train
grafo3637.38,train
grafo3638.57,train
grafo3639.42,train
grafo364.14,train
grafo3640.41,train
grafo3641.52,train
grafo3642.63,train
grafo3643.36,train
grafo3644.44,train
grafo3645.35,train
grafo3646.37,train
grafo3647.41,train
grafo3648.53,train
grafo3649.38,train
grafo365.40,train
grafo3650.41,train
grafo3651.58,train
grafo3652.42,train
grafo3653.60,train
grafo3654.43,train
grafo3655.39,train
grafo3656.58,train
grafo3657.42,train
grafo3658.56,train
grafo3659.44,train
grafo366.16,train
grafo3660.45,train
grafo3661.46,train
grafo3662.46,train
grafo3663.36,train
grafo3664.37,train
grafo3665.54,train
grafo3666.53,train
grafo3667.44,train
grafo3668.59,train
grafo3669.43,train
grafo367.14,train
grafo3670.41,train
grafo3671.38,train
grafo3672.59,train
grafo3673.40,train
grafo3674.59,train
grafo3675.42,train
grafo3676.38,train
grafo3677.51,train
grafo3678.34,train
grafo3679.39,train
grafo368.11,train
grafo3680.99,train
grafo3681.38,train
grafo3682.49,train
grafo3683.41,train
grafo3684.50,train
grafo3685.50,train
grafo3686.31,train
grafo3687.41,train
grafo3688.54,train
grafo3689.49,train
grafo369.20,train
grafo3690.38,train
grafo3691.41,train
grafo3692.41,train
grafo3693.43,train
grafo3694.41,train
grafo3695.39,train
grafo3696.38,train
grafo3697.49,train
grafo3698.56,train
grafo3699.99,train
grafo370.14,train
grafo3700.38,train
grafo3701.41,train
grafo3702.57,train
grafo3703.45,train
grafo3704.52,train
grafo3705.44,train
grafo3706.64,train
grafo3707.43,train
grafo3708.38,train
grafo3709.61,train
grafo371.14,train
grafo3710.43,train
grafo3711.40,train
grafo3712.95,train
grafo3713.55,train
grafo3714.52,train
grafo3715.35,train
grafo3716.37,train
grafo3717.51,train
grafo3718.43,train
grafo3719.40,train
grafo372.27,train
grafo3720.35,train
grafo3721.37,train
grafo3722.40,train
grafo3723.53,train
grafo3724.43,train
grafo3725.37,train
grafo3726.51,train
grafo3727.39,train
grafo3728.37,train
grafo3729.37,train
grafo373.13,train
grafo3730.47,train
grafo3731.47,train
grafo3732.58,train
grafo3733.62,train
grafo3734.36,train
grafo3735.39,train
grafo3736.39,train
grafo3737.54,train
grafo3738.42,train
grafo3739.56,train
grafo374.18,train
grafo3740.55,train
grafo3741.95,train
grafo3742.36,train
grafo3743.35,train
grafo3744.50,train
grafo3745.41,train
grafo3746.62,train
grafo3747.37,train
grafo3748.54,train
grafo3749.42,train
grafo375.17,train
grafo3750.53,train
grafo3751.40,train
grafo3752.38,train
grafo3753.40,train
grafo3754.40,train
grafo3755.52,train
grafo3756.90,train
grafo3757.39,train
grafo3758.38,train
grafo3759.53,train
grafo376.10,train
grafo3760.56,train
grafo3761.45,train
grafo3762.39,train
grafo3763.53,train
grafo3764.45,train
grafo3765.38,train
grafo3766.38,train
grafo3767.36,train
grafo3768.42,train
grafo3769.48,train
grafo377.13,train
grafo3770.42,train
grafo3771.40,train
grafo3772.56,train
grafo3773.40,train
grafo3774.41,train
grafo3775.45,train
grafo3776.53,train
grafo3777.40,train
grafo3778.37,train
grafo3779.52,train
grafo378.14,train
grafo3780.50,train
grafo3781.41,train
grafo3782.34,train
grafo3783.46,train
grafo3784.36,train
grafo3785.54,train
grafo3786.41,train
grafo3787.61,train
grafo3788.38,train
grafo3789.56,train
grafo379.15,train
grafo3790.51,train
grafo3791.57,train
grafo3792.39,train
grafo3793.39,train
grafo3794.41,train
grafo3795.56,train
grafo3796.44,train
grafo3797.55,train
grafo3798.41,train
grafo3799.44,train
grafo380.21,train
grafo3800.42,train
grafo3801.43,train
grafo3802.41,train
grafo3803.40,train
grafo3804.40,train
grafo3805.37,train
grafo3806.47,train
grafo3807.38,train
grafo3808.97,train
grafo3809.43,train
grafo381.21,train
grafo3810.52,train
grafo3811.54,train
grafo3812.44,train
grafo3813.39,train
grafo3814.39,train
grafo3815.55,train
grafo3816.42,train
grafo3817.58,train
grafo3818.57,train
grafo3819.52,train
grafo382.15,train
grafo3820.42,train
grafo3821.55,train
grafo3822.94,train
grafo3823.37,train
grafo3824.43,train
grafo3825.49,train
grafo3826.51,train
grafo3827.42,train
grafo3828.38,train
grafo3829.43,train
grafo383.12,train
grafo3830.39,train
grafo3831.44,train
grafo3832.52,train
grafo3833.55,train
grafo3834.55,train
grafo3835.39,train
grafo3836.53,train
grafo3837.37,train
grafo3838.45,train
grafo3839.44,train
grafo384.19,train
grafo3840.45,train
grafo3841.57,train
grafo3842.34,train
grafo3843.44,train
grafo3844.52,train
grafo3845.54,train
grafo3846.47,train
grafo3847.35,train
grafo3848.38,train
grafo3849.39,train
grafo385.17,train
grafo3850.54,train
grafo3851.57,train
grafo3852.52,train
grafo3853.61,train
grafo3854.46,train
grafo3855.60,train
grafo3856.38,train
grafo3857.39,train
grafo3858.54,train
grafo3859.39,train
grafo386.15,train
grafo3860.42,train
grafo3861.99,train
grafo3862.36,train
grafo3863.37,train
grafo3864.35,train
grafo3865.42,train
grafo3866.35,train
grafo3867.59,train
grafo3868.45,train
grafo3869.58,train
grafo387.13,train
grafo3870.38,train
grafo3871.88,train
grafo3872.35,train
grafo3873.41,train
grafo3874.40,train
grafo3875.43,train
grafo3876.94,train
grafo3877.33,train
grafo3878.45,train
grafo3879.96,train
grafo388.13,train
grafo3880.32,train
grafo3881.39,train
grafo3882.41,train
grafo3883.42,train
grafo3884.39,train
grafo3885.40,train
grafo3886.40,train
grafo3887.38,train
grafo3888.38,train
grafo3889.41,train
grafo389.19,train
grafo3890.96,train
grafo3891.39,train
grafo3892.35,train
grafo3893.40,train
grafo3894.45,train
grafo3895.42,train
grafo3896.38,train
grafo3897.38,train
grafo3898.99,train
grafo3899.38,train
grafo390.13,train
grafo3900.43,train
grafo3901.32,train
grafo3902.39,train
grafo3903.59,train
grafo3904.57,train
grafo3905.36,train
grafo3906.49,train
grafo3907.33,train
grafo3908.41,train
grafo3909.92,train
grafo391.15,train
grafo3910.41,train
grafo3911.34,train
grafo3912.54,train
grafo3913.43,train
grafo3914.42,train
grafo3915.38,train
grafo3916.40,train
grafo3917.38,train
grafo3918.42,train
grafo3919.38,train
grafo392.13,train
grafo3920.39,train
grafo3921.34,train
grafo3922.39,train
grafo3923.35,train
grafo3924.44,train
grafo3925.65,train
grafo3926.54,train
grafo3927.45,train
grafo3928.44,train
grafo3929.62,train
grafo393.13,train
grafo3930.37,train
grafo3931.37,train
grafo3932.38,train
grafo3933.43,train
grafo3934.44,train
grafo3935.64,train
grafo3936.39,train
grafo3937.58,train
grafo3938.43,train
grafo3939.39,train
grafo394.11,train
grafo3940.41,train
grafo3941.40,train
grafo3942.40,train
grafo3943.51,train
grafo3944.39,train
grafo3945.59,train
grafo3946.37,train
grafo3947.43,train
grafo3948.47,train
grafo3949.53,train
grafo395.35,train
grafo3950.55,train
grafo3951.39,train
grafo3952.33,train
grafo3953.36,train
grafo3954.37,train
grafo3955.55,train
grafo3956.38,train
grafo3957.57,train
grafo3958.51,train
grafo3959.42,train
grafo396.15,train
grafo3960.36,train
grafo3961.70,train
grafo3962.39,train
grafo3963.47,train
grafo3964.38,train
grafo3965.57,train
grafo3966.38,train
grafo3967.59,train
grafo3968.38,train
grafo3969.54,train
grafo397.11,train
grafo3970.56,train
grafo3971.44,train
grafo3972.43,train
grafo3973.53,train
grafo3974.37,train
grafo3975.38,train
grafo3976.38,train
grafo3977.37,train
grafo3978.47,train
grafo3979.98,train
grafo398.26,train
grafo3980.54,train
grafo3981.43,train
grafo3982.53,train
grafo3983.97,train
grafo3984.39,train
grafo3985.34,train
grafo3986.40,train
grafo3987.40,train
grafo3988.43,train
grafo3989.43,train
grafo399.15,train
grafo3990.39,train
grafo3991.57,train
grafo3992.44,train
grafo3993.52,train
grafo3994.39,train
grafo3995.97,train
grafo3996.35,train
grafo3997.40,train
grafo3998.48,train
grafo3999.42,train
grafo400.16,train
grafo4000.35,train
grafo4001.41,train
grafo4002.55,train
grafo4003.53,train
grafo4004.41,train
grafo4005.39,train
grafo4006.54,train
grafo4007.37,train
grafo4008.62,train
grafo4009.43,train
grafo401.11,train
grafo4010.40,train
grafo4011.48,train
grafo4012.49,train
grafo4013.38,train
grafo4014.43,train
grafo4015.47,train
grafo4016.54,train
grafo4017.44,train
grafo4018.48,train
grafo4019.40,train
grafo402.10,train
grafo4020.40,train
grafo4021.40,train
grafo4022.44,train
grafo4023.43,train
grafo4024.42,train
grafo4025.52,train
grafo4026.43,train
grafo4027.45,train
grafo4028.39,train
grafo4029.34,train
grafo403.14,train
grafo4030.52,train
grafo4031.41,train
grafo4032.42,train
grafo4033.42,train
grafo4034.40,train
grafo4035.40,train
grafo4036.45,train
grafo4037.35,train
grafo4038.40,train
grafo4039.60,train
grafo404.12,train
grafo4040.30,train
grafo4041.57,train
grafo4042.43,train
grafo4043.37,train
grafo4044.52,train
grafo4045.42,train
grafo4046.49,train
grafo4047.41,train
grafo4048.38,train
grafo4049.37,train
grafo405.16,train
grafo4050.35,train
grafo4051.37,train
grafo4052.41,train
grafo4053.43,train
grafo4054.40,train
grafo4055.43,train
grafo4056.37,train
grafo4057.43,train
grafo4058.37,train
grafo4059.48,train
grafo406.13,train
grafo4060.39,train
grafo4061.39,train
grafo4062.56,train
grafo4063.45,train
grafo4064.59,train
grafo4065.39,train
grafo4066.39,train
grafo4067.44,train
grafo4068.38,train
grafo4069.50,train
grafo407.10,train
grafo4070.36,train
grafo4071.43,train
grafo4072.44,train
grafo4073.40,train
grafo4074.42,train
grafo4075.52,train
grafo4076.48,train
grafo4077.40,train
grafo4078.49,train
grafo4079.53,train
grafo408.11,train
grafo4080.37,train
grafo4081.40,train
grafo4082.60,train
grafo4083.57,train
grafo4084.41,train
grafo4085.35,train
grafo4086.46,train
grafo4087.65,train
grafo4088.45,train
grafo4089.57,train
grafo409.19,train
grafo4090.43,train
grafo4091.99,train
grafo4092.38,train
grafo4093.39,train
grafo4094.40,train
grafo4095.56,train
grafo4096.42,train
grafo4097.39,train
grafo4098.39,train
grafo4099.39,train
grafo410.14,train
grafo4100.56,train
grafo4101.91,train
grafo4102.42,train
grafo4103.52,train
grafo4104.39,train
grafo4105.40,train
grafo4106.62,train
grafo4107.37,train
grafo4108.41,train
grafo4109.51,train
grafo411.16,train
grafo4110.38,train
grafo4111.35,train
grafo4112.34,train
grafo4113.59,train
grafo4114.58,train
grafo4115.57,train
grafo4116.60,train
grafo4117.56,train
grafo4118.66,train
grafo4119.80,train
grafo412.23,train
grafo4120.76,train
grafo4121.65,train
grafo4122.55,train
grafo4123.77,train
grafo4124.59,train
grafo4125.55,train
grafo4126.72,train
grafo4127.59,train
grafo4128.61,train
grafo4129.78,train
grafo413.20,train
grafo4130.57,train
grafo4131.78,train
grafo4132.54,train
grafo4133.58,train
grafo4134.57,train
grafo4135.68,train
grafo4136.63,train
grafo4137.82,train
grafo4138.60,train
grafo4139.64,train
grafo414.14,train
grafo4140.54,train
grafo4141.64,train
grafo4142.53,train
grafo4143.60,train
grafo4144.83,train
grafo4145.57,train
grafo4146.50,train
grafo4147.81,train
grafo4148.78,train
grafo4149.60,train
grafo415.17,train
grafo4150.64,train
grafo4151.58,train
grafo4152.70,train
grafo4153.67,train
grafo4154.51,train
grafo4155.63,train
grafo4156.75,train
grafo4157.67,train
grafo4158.77,train
grafo4159.50,train
grafo416.18,train
grafo4160.51,train
grafo4161.55,train
grafo4162.63,train
grafo4163.70,train
grafo4164.51,train
grafo4165.61,train
grafo4166.53,train
grafo4167.53,train
grafo4168.76,train
grafo4169.83,train
grafo417.13,train
grafo4170.58,train
grafo4171.57,train
grafo4172.58,train
grafo4173.61,train
grafo4174.76,train
grafo4175.56,train
grafo4176.81,train
grafo4177.57,train
grafo4178.74,train
grafo4179.79,train
grafo418.16,train
grafo4180.57,train
grafo4181.61,train
grafo4182.64,train
grafo4183.60,train
grafo4184.78,train
grafo4185.54,train
grafo4186.57,train
grafo4187.75,train
grafo4188.58,train
grafo4189.62,train
grafo419.15,train
grafo4190.61,train
grafo4191.61,train
grafo4192.70,train
grafo4193.74,train
grafo4194.63,train
grafo4195.55,train
grafo4196.78,train
grafo4197.71,train
grafo4198.59,train
grafo4199.64,train
grafo420.17,train
grafo4200.78,train
grafo4201.74,train
grafo4202.83,train
grafo4203.75,train
grafo4204.74,train
grafo4205.52,train
grafo4206.58,train
grafo4207.64,train
grafo4208.67,train
grafo4209.61,train
grafo421.16,train
grafo4210.53,train
grafo4211.53,train
grafo4212.55,train
grafo4213.71,train
grafo4214.58,train
grafo4215.62,train
grafo4216.53,train
grafo4217.54,train
grafo4218.55,train
grafo4219.64,train
grafo422.17,train
grafo4220.78,train
grafo4221.55,train
grafo4222.48,train
grafo4223.59,train
grafo4224.66,train
grafo4225.78,train
grafo4226.76,train
grafo4227.60,train
grafo4228.58,train
grafo4229.60,train
grafo423.19,train
grafo4230.52,train
grafo4231.62,train
grafo4232.54,train
grafo4233.75,train
grafo4234.78,train
grafo4235.57,train
grafo4236.72,train
grafo4237.62,train
grafo4238.64,train
grafo4239.61,train
grafo424.18,train
grafo4240.61,train
grafo4241.63,train
grafo4242.51,train
grafo4243.78,train
grafo4244.61,train
grafo4245.62,train
grafo4246.62,train
grafo4247.82,train
grafo4248.62,train
grafo4249.63,train
grafo425.13,train
grafo4250.65,train
grafo4251.61,train
grafo4252.59,train
grafo4253.75,train
grafo4254.77,train
grafo4255.53,train
grafo4256.56,train
grafo4257.81,train
grafo4258.58,train
grafo4259.64,train
grafo426.19,train
grafo4260.77,train
grafo4261.61,train
grafo4262.77,train
grafo4263.63,train
grafo4264.78,train
grafo4265.54,train
grafo4266.56,train
grafo4267.52,train
grafo4268.52,train
grafo4269.61,train
grafo427.26,train
grafo4270.69,train
grafo4271.73,train
grafo4272.76,train
grafo4273.73,train
grafo4274.75,train
grafo4275.56,train
grafo4276.75,train
grafo4277.59,train
grafo4278.55,train
grafo4279.57,train
grafo428.19,train
grafo4280.58,train
grafo4281.59,train
grafo4282.77,train
grafo4283.56,train
grafo4284.72,train
grafo4285.58,train
grafo4286.74,train
